Date;Open;High;Low;Close;VWD;VWS;VWM;ADJ;Candle;Volume
04/05/2022 15:43:31.804;111137.95;111241.91;111127.55;111241.91;111005.06;111810.28;111810.28;107736.00;75;23129
04/05/2022 15:41:25.903;111033.98;111137.95;110878.03;111137.95;111004.76;111810.58;111810.58;107736.00;74;133806
04/05/2022 15:40:23.453;110930.02;111033.98;110841.65;111033.98;111004.55;111812.78;111812.78;107736.00;73;57343
04/05/2022 15:37:12.781;110826.05;110930.02;110690.90;110930.02;111004.82;111813.83;111813.83;107736.00;72;177027
04/05/2022 15:35:49.602;110826.05;110966.40;110722.09;110722.09;111007.44;111817.57;111817.57;107736.00;71;122499
04/05/2022 15:35:28.152;110826.05;110930.02;110644.11;110930.02;111008.67;111820.00;111820.00;107736.00;70;49472
04/05/2022 15:35:28.152;110722.09;110826.05;110722.09;110826.05;111009.62;111821.11;111821.11;107736.00;69;3661
04/05/2022 15:35:18.143;110618.12;110722.09;110456.98;110722.09;111009.68;111821.19;111821.19;107736.00;68;35587
04/05/2022 15:34:11.148;110618.12;110685.70;110514.16;110514.16;111010.97;111822.15;111822.15;107736.00;67;91841
04/05/2022 15:33:50.992;110722.09;110763.67;110618.12;110618.12;111013.89;111824.52;111824.52;107736.00;66;29741
04/05/2022 15:30:46.131;110826.05;111002.79;110722.09;110722.09;111014.65;111825.24;111825.24;107736.00;65;258082
04/05/2022 15:30:42.104;110930.02;110940.41;110826.05;110826.05;111018.14;111830.63;111830.63;107736.00;64;14984
04/05/2022 15:30:35.102;111033.98;111080.77;110930.02;110930.02;111018.30;111830.93;111830.93;107736.00;63;21726
04/05/2022 15:28:01.445;111137.95;111299.09;111033.98;111033.98;111018.31;111831.31;111831.31;107736.00;62;150358
04/05/2022 15:27:50.670;111137.95;111241.91;111127.55;111241.91;111016.07;111833.33;111833.33;107736.00;61;21508
04/05/2022 15:27:13.872;111033.98;111137.95;110997.59;111137.95;111015.77;111833.63;111833.63;107736.00;60;44867
04/05/2022 15:23:56.443;110930.02;111033.98;110794.86;111033.98;111015.60;111834.37;111834.37;107736.00;59;158237
04/05/2022 15:23:36.438;110826.05;110930.02;110810.46;110930.02;111017.06;111837.54;111837.54;107736.00;58;26818
04/05/2022 15:19:27.816;110722.09;110826.05;110550.55;110826.05;111017.39;111838.10;111838.10;107736.00;57;230163
04/05/2022 15:19:18.271;110722.09;110737.68;110618.12;110618.12;111023.72;111843.81;111843.81;107736.00;56;21391
04/05/2022 15:18:54.763;110826.05;110841.65;110722.09;110722.09;111024.35;111844.35;111844.35;107736.00;55;37616
04/05/2022 15:18:20.034;110930.02;110945.61;110826.05;110826.05;111025.13;111845.22;111845.22;107736.00;54;33510
04/05/2022 15:10:53.991;111033.98;111215.92;110930.02;110930.02;111025.53;111845.91;111845.91;107736.00;53;234514
04/05/2022 15:07:15.263;111137.95;111247.11;111033.98;111033.98;111024.11;111849.74;111849.74;107736.00;52;182442
04/05/2022 15:06:32.624;111241.91;111283.50;111137.95;111137.95;111022.47;111852.62;111852.62;107736.00;51;40918
04/05/2022 15:05:02.821;111345.87;111496.62;111241.91;111241.91;111021.80;111853.20;111853.20;107736.00;50;90394
04/05/2022 15:02:24.075;111345.87;111449.84;111153.54;111449.84;111018.84;111854.12;111854.12;107736.00;49;165400
04/05/2022 15:02:06.232;111345.87;111418.65;111241.91;111241.91;111014.63;111856.13;111856.13;107736.00;48;26703
04/05/2022 15:01:28.396;111449.84;111574.60;111345.87;111345.87;111013.88;111856.44;111856.44;107736.00;47;52121
04/05/2022 15:00:58.819;111449.84;111553.80;111330.28;111553.80;111011.80;111856.90;111856.90;107736.00;46;62909
04/05/2022 15:00:54.149;111345.87;111449.84;111335.48;111449.84;111009.21;111857.45;111857.45;107736.00;45;16215
04/05/2022 15:00:49.688;111241.91;111345.87;111221.12;111345.87;111008.64;111857.62;111857.62;107736.00;44;16233
04/05/2022 15:00:38.968;111137.95;111241.91;111075.57;111241.91;111008.23;111857.82;111857.82;107736.00;43;21495
04/05/2022 15:00:32.034;111033.98;111137.95;110950.81;111137.95;111007.93;111858.15;111858.15;107736.00;42;18359
04/05/2022 15:00:29.768;110930.02;111033.98;110815.66;111033.98;111007.87;111858.48;111858.48;107736.00;41;7587
04/05/2022 15:00:25.496;110930.02;110961.21;110826.05;110826.05;111007.93;111858.64;111858.64;107736.00;40;16709
04/05/2022 15:00:18.210;111033.98;111075.57;110930.02;110930.02;111008.12;111859.00;111859.00;107736.00;39;20996
04/05/2022 14:57:37.140;111137.95;111309.49;111033.98;111033.98;111008.13;111859.40;111859.40;107736.00;38;113268
04/05/2022 14:56:00.880;111137.95;111241.91;111106.76;111241.91;111006.09;111861.05;111861.05;107736.00;37;55131
04/05/2022 14:48:21.508;111033.98;111137.95;110893.63;111137.95;111005.26;111861.90;111861.90;107736.00;36;193353
04/05/2022 14:11:27.403;111033.98;111221.12;110930.02;110930.02;111005.24;111865.59;111865.59;107736.00;35;861497
04/05/2022 14:00:55.645;111137.95;111340.68;111033.98;111033.98;110996.75;111880.58;111880.58;107736.00;34;354502
04/05/2022 13:59:28.407;111137.95;111241.91;111132.75;111241.91;110988.45;111886.00;111886.00;107736.00;33;79088
04/05/2022 13:39:46.318;111033.98;111137.95;110956.01;111137.95;110986.76;111887.27;111887.27;107736.00;32;581886
04/05/2022 13:32:53.738;110930.02;111033.98;110883.23;111033.98;110982.28;111898.57;111898.57;107736.00;31;159902
04/05/2022 13:23:00.105;110826.05;110930.02;110753.28;110930.02;110982.71;111902.08;111902.08;107736.00;30;265006
04/05/2022 12:08:00.949;110722.09;110826.05;110524.56;110826.05;110987.40;111908.71;111908.71;107736.00;29;1690168
04/05/2022 11:58:54.138;110618.12;110722.09;110550.55;110722.09;111069.24;111959.81;111959.81;107736.00;28;243772
04/05/2022 11:33:24.757;110514.16;110618.12;110321.83;110618.12;111086.21;111967.77;111967.77;107736.00;27;783643
04/05/2022 11:30:13.216;110514.16;110618.12;110410.20;110410.20;111172.89;111996.99;111996.99;107736.00;26;164093
04/05/2022 11:27:30.449;110618.12;110737.68;110514.16;110514.16;111193.10;112003.10;112003.10;107736.00;25;102154
04/05/2022 11:15:38.711;110618.12;110722.09;110472.57;110722.09;111204.26;112006.66;112006.66;107736.00;24;351304
04/05/2022 11:13:15.482;110618.12;110737.68;110514.16;110514.16;111247.51;112019.19;112019.19;107736.00;23;105627
04/05/2022 11:05:47.211;110618.12;110722.09;110472.57;110722.09;111261.44;112022.96;112022.96;107736.00;22;266482
04/05/2022 11:03:32.400;110618.12;110670.11;110514.16;110514.16;111300.90;112032.73;112032.73;107736.00;21;160170
04/05/2022 11:03:18.314;110722.09;110737.68;110618.12;110618.12;111327.06;112038.67;112038.67;107736.00;20;54710
04/05/2022 10:51:03.912;110826.05;110904.03;110722.09;110722.09;111335.43;112040.60;112040.60;107736.00;19;372479
04/05/2022 10:43:00.185;110930.02;111007.99;110826.05;110826.05;111386.78;112052.68;112052.68;107736.00;18;298559
04/05/2022 10:40:36.958;111033.98;111158.74;110930.02;110930.02;111427.60;112061.77;112061.77;107736.00;17;119746
04/05/2022 10:33:49.462;111033.98;111137.95;110883.23;111137.95;111440.89;112065.00;112065.00;107736.00;16;318436
04/05/2022 10:31:52.633;111033.98;111044.38;110930.02;110930.02;111486.11;112074.08;112074.08;107736.00;15;128229
04/05/2022 10:15:23.816;111137.95;111283.50;111033.98;111033.98;111507.07;112077.79;112077.79;107736.00;14;618150
04/05/2022 10:14:26.213;111241.91;111330.28;111137.95;111137.95;111593.77;112093.04;112093.04;107736.00;13;89985
04/05/2022 10:10:37.973;111345.87;111496.62;111241.91;111241.91;111608.22;112095.18;112095.18;107736.00;12;193868
04/05/2022 10:05:57.643;111345.87;111449.84;111195.13;111449.84;111631.48;112099.11;112099.11;107736.00;11;239385
04/05/2022 10:05:32.993;111345.87;111361.47;111241.91;111241.91;111669.80;112104.19;112104.19;107736.00;10;46319
04/05/2022 10:00:11.620;111449.84;111522.61;111345.87;111345.87;111679.11;112105.21;112105.21;107736.00;9;231729
04/05/2022 09:38:56.967;111553.80;111668.16;111449.84;111449.84;111716.00;112109.60;112109.60;107736.00;8;547705
04/05/2022 09:26:40.962;111657.77;111761.73;111553.80;111553.80;111806.70;112118.37;112118.37;107736.00;7;338722
04/05/2022 09:14:28.547;111761.73;111902.08;111657.77;111657.77;111875.13;112122.77;112122.77;107736.00;6;327489
04/05/2022 09:04:48.171;111865.70;111954.07;111761.73;111761.73;111956.14;112126.00;112126.00;107736.00;5;221849
04/05/2022 09:03:01.939;111969.66;112000.85;111865.70;111865.70;112085.54;112127.69;112127.69;107736.00;4;52307
04/05/2022 09:01:38.367;112073.63;112115.21;111969.66;111969.66;112158.06;112127.99;112127.99;107736.00;3;48316
04/05/2022 09:00:55.833;112177.59;112385.52;112073.63;112073.63;112242.15;112128.10;112128.10;107736.00;2;52499
04/05/2022 09:00:53.776;112177.59;112281.55;112177.59;112281.55;112260.03;112127.93;112127.93;107736.00;1;8741
03/05/2022 17:45:53.939;112073.63;112177.59;111974.86;112177.59;112256.43;112127.89;112127.89;107884.00;92;53352
03/05/2022 17:14:08.344;111969.66;112073.63;111803.32;112073.63;112257.09;112128.01;112128.01;107884.00;91;341894
03/05/2022 16:58:55.810;111969.66;112120.41;111865.70;111865.70;112264.20;112130.11;112130.11;107884.00;90;260591
03/05/2022 16:52:43.794;111969.66;112073.63;111954.07;112073.63;112268.43;112131.08;112131.08;107884.00;89;137474
03/05/2022 16:48:12.756;111865.70;111969.66;111756.53;111969.66;112270.64;112131.56;112131.56;107884.00;88;173631
03/05/2022 16:44:14.649;111761.73;111865.70;111605.79;111865.70;112275.10;112132.93;112132.93;107884.00;87;142566
03/05/2022 16:41:51.606;111761.73;111803.32;111657.77;111657.77;112280.09;112134.65;112134.65;107884.00;86;96738
03/05/2022 16:40:14.887;111865.70;111886.49;111761.73;111761.73;112283.55;112135.83;112135.83;107884.00;85;59737
03/05/2022 16:37:49.284;111969.66;112037.24;111865.70;111865.70;112285.35;112136.40;112136.40;107884.00;84;88561
03/05/2022 16:20:18.316;112073.63;112276.36;111969.66;111969.66;112287.28;112136.89;112136.89;107884.00;83;510716
03/05/2022 16:01:58.440;112177.59;112359.53;112073.63;112073.63;112292.45;112136.88;112136.88;107884.00;82;451175
03/05/2022 16:01:03.501;112177.59;112281.55;112167.19;112281.55;112293.93;112135.35;112135.35;107884.00;81;45439
03/05/2022 15:57:10.393;112073.63;112177.59;111990.45;112177.59;112294.15;112135.22;112135.22;107884.00;80;110569
03/05/2022 15:52:05.143;111969.66;112073.63;111891.69;112073.63;112295.78;112135.39;112135.39;107884.00;79;174732
03/05/2022 15:48:37.312;111865.70;111969.66;111798.12;111969.66;112299.58;112136.19;112136.19;107884.00;78;104486
03/05/2022 15:41:13.286;111761.73;111865.70;111569.40;111865.70;112302.68;112137.01;112137.01;107884.00;77;338430
03/05/2022 15:18:14.214;111761.73;111969.66;111657.77;111657.77;112317.33;112141.56;112141.56;107884.00;76;708168
03/05/2022 15:17:40.400;111865.70;111865.70;111761.73;111761.73;112346.47;112149.71;112149.71;107884.00;75;44342
03/05/2022 15:15:46.506;111969.66;111980.06;111865.70;111865.70;112348.30;112150.19;112150.19;107884.00;74;70824
03/05/2022 15:12:41.429;112073.63;112099.62;111969.66;111969.66;112350.64;112150.71;112150.71;107884.00;73;78114
03/05/2022 15:05:35.590;112177.59;112219.18;112073.63;112073.63;112352.61;112151.02;112151.02;107884.00;72;190024
03/05/2022 14:58:51.745;112281.55;112401.11;112177.59;112177.59;112355.87;112151.09;112151.09;107884.00;71;157359
03/05/2022 14:54:08.155;112281.55;112385.52;112151.60;112385.52;112356.93;112150.45;112150.45;107884.00;70;110187
03/05/2022 14:41:52.137;112281.55;112432.30;112177.59;112177.59;112357.66;112149.99;112149.99;107884.00;69;286616
03/05/2022 14:33:47.739;112385.52;112557.06;112281.55;112281.55;112358.32;112148.25;112148.25;107884.00;68;187521
03/05/2022 14:14:32.163;112385.52;112489.48;112302.35;112489.48;112356.70;112146.26;112146.26;107884.00;67;433122
03/05/2022 14:00:27.329;112281.55;112385.52;112162.00;112385.52;112354.98;112142.45;112142.45;107884.00;66;390010
03/05/2022 13:57:17.880;112177.59;112281.55;112172.39;112281.55;112358.02;112140.71;112140.71;107884.00;65;87944
03/05/2022 13:30:13.995;112073.63;112177.59;111917.68;112177.59;112359.11;112140.46;112140.46;107884.00;64;600795
03/05/2022 13:15:39.211;112073.63;112213.98;111969.66;111969.66;112378.34;112142.77;112142.77;107884.00;63;419134
03/05/2022 13:08:30.580;112073.63;112177.59;111870.89;112177.59;112389.78;112143.25;112143.25;107884.00;62;230235
03/05/2022 13:06:16.260;112073.63;112089.22;111969.66;111969.66;112399.45;112144.55;112144.55;107884.00;61;97007
03/05/2022 13:05:51.353;112177.59;112177.59;112073.63;112073.63;112403.28;112144.97;112144.97;107884.00;60;36400
03/05/2022 12:39:14.215;112281.55;112468.69;112177.59;112177.59;112404.33;112144.99;112144.99;107884.00;59;794668
03/05/2022 12:37:54.934;112385.52;112406.31;112281.55;112281.55;112411.19;112139.41;112139.41;107884.00;58;53795
03/05/2022 12:35:10.347;112489.48;112494.68;112385.52;112385.52;112411.60;112138.99;112138.99;107884.00;57;73761
03/05/2022 12:31:41.068;112593.45;112733.80;112489.48;112489.48;112411.41;112138.16;112138.16;107884.00;56;118700
03/05/2022 12:30:13.152;112593.45;112697.41;112588.25;112697.41;112408.56;112136.00;112136.00;107884.00;55;49999
03/05/2022 12:04:36.168;112489.48;112593.45;112312.74;112593.45;112407.13;112135.02;112135.02;107884.00;54;651583
03/05/2022 12:01:00.344;112385.52;112489.48;112271.16;112489.48;112401.73;112126.42;112126.42;107884.00;53;122043
03/05/2022 12:00:16.292;112385.52;112395.92;112281.55;112281.55;112401.74;112125.09;112125.09;107884.00;52;42868
03/05/2022 11:54:00.412;112489.48;112635.03;112385.52;112385.52;112402.13;112124.74;112124.74;107884.00;51;213605
03/05/2022 11:50:28.608;112489.48;112593.45;112375.12;112593.45;112398.77;112121.39;112121.39;107884.00;50;123984
03/05/2022 11:46:46.264;112489.48;112551.86;112385.52;112385.52;112397.22;112119.57;112119.57;107884.00;49;155187
03/05/2022 11:34:59.744;112593.45;112785.78;112489.48;112489.48;112395.75;112117.41;112117.41;107884.00;48;457255
03/05/2022 11:32:06.603;112593.45;112697.41;112567.46;112697.41;112378.93;112107.63;112107.63;107884.00;47;114323
03/05/2022 11:22:56.828;112489.48;112593.45;112349.13;112593.45;112374.44;112105.15;112105.15;107884.00;46;308508
03/05/2022 11:19:38.271;112385.52;112489.48;112317.94;112489.48;112369.13;112100.31;112100.31;107884.00;45;119276
03/05/2022 11:16:11.936;112281.55;112385.52;112146.40;112385.52;112368.30;112098.75;112098.75;107884.00;44;116565
03/05/2022 11:14:21.551;112281.55;112468.69;112177.59;112177.59;112369.85;112097.81;112097.81;107884.00;43;112736
03/05/2022 11:09:00.430;112281.55;112385.52;112130.81;112385.52;112370.49;112096.66;112096.66;107884.00;42;265896
03/05/2022 11:08:04.512;112281.55;112307.55;112177.59;112177.59;112376.49;112094.95;112094.95;107884.00;41;50596
03/05/2022 11:07:21.798;112385.52;112385.52;112281.55;112281.55;112377.70;112094.62;112094.62;107884.00;40;43860
03/05/2022 11:00:56.821;112489.48;112692.21;112385.52;112385.52;112378.01;112094.16;112094.16;107884.00;39;271335
03/05/2022 10:54:15.728;112489.48;112593.45;112286.75;112593.45;112367.89;112088.52;112088.52;107884.00;38;290894
03/05/2022 10:50:43.602;112385.52;112489.48;112323.14;112489.48;112363.16;112083.90;112083.90;107884.00;37;138811
03/05/2022 10:47:22.764;112281.55;112385.52;112094.42;112385.52;112361.88;112081.91;112081.91;107884.00;36;217678
03/05/2022 10:46:19.993;112281.55;112333.54;112177.59;112177.59;112368.33;112080.48;112080.48;107884.00;35;58802
03/05/2022 10:41:42.292;112385.52;112593.45;112281.55;112281.55;112369.75;112080.00;112080.00;107884.00;34;212016
03/05/2022 10:37:20.074;112385.52;112489.48;112229.57;112489.48;112365.62;112076.41;112076.41;107884.00;33;230183
03/05/2022 10:35:11.939;112385.52;112588.25;112281.55;112281.55;112367.51;112073.69;112073.69;107884.00;32;161887
03/05/2022 10:29:56.728;112489.48;112666.22;112385.52;112385.52;112364.78;112071.00;112071.00;107884.00;31;392975
03/05/2022 10:27:48.037;112489.48;112593.45;112473.89;112593.45;112345.01;112062.34;112062.34;107884.00;30;109247
03/05/2022 10:15:22.621;112385.52;112489.48;112177.59;112489.48;112338.93;112059.91;112059.91;107884.00;29;496415
03/05/2022 10:09:45.833;112385.52;112593.45;112281.55;112281.55;112339.16;112053.21;112053.21;107884.00;28;346866
03/05/2022 10:08:53.910;112385.52;112489.48;112364.73;112489.48;112322.50;112046.26;112046.26;107884.00;27;71504
03/05/2022 10:06:08.361;112281.55;112385.52;112239.97;112385.52;112319.77;112044.95;112044.95;107884.00;26;116232
03/05/2022 10:05:00.566;112177.59;112281.55;112162.00;112281.55;112319.96;112043.38;112043.38;107884.00;25;75662
03/05/2022 10:04:08.356;112073.63;112177.59;111938.47;112177.59;112323.36;112042.71;112042.71;107884.00;24;76372
03/05/2022 10:01:16.586;112073.63;112156.80;111969.66;111969.66;112332.94;112042.67;112042.67;107884.00;23;125452
03/05/2022 10:00:01.070;112177.59;112187.99;112073.63;112073.63;112349.18;112042.49;112042.49;107884.00;22;96433
03/05/2022 09:49:16.760;112281.55;112447.90;112177.59;112177.59;112359.95;112042.05;112042.05;107884.00;21;299741
03/05/2022 09:43:37.662;112281.55;112385.52;112146.40;112385.52;112367.18;112037.74;112037.74;107884.00;20;225472
03/05/2022 09:41:11.841;112281.55;112333.54;112177.59;112177.59;112387.27;112035.34;112035.34;107884.00;19;73521
03/05/2022 09:35:00.011;112385.52;112557.06;112281.55;112281.55;112394.76;112034.50;112034.50;107884.00;18;219655
03/05/2022 09:33:55.486;112385.52;112489.48;112375.12;112489.48;112389.09;112029.97;112029.97;107884.00;17;51247
03/05/2022 09:32:05.609;112281.55;112385.52;112167.19;112385.52;112387.24;112028.89;112028.89;107884.00;16;91909
03/05/2022 09:13:10.726;112281.55;112473.89;112177.59;112177.59;112399.08;112027.74;112027.74;107884.00;15;509773
03/05/2022 09:10:22.347;112385.52;112463.49;112281.55;112281.55;112479.06;112019.37;112019.37;107884.00;14;76227
03/05/2022 09:09:35.912;112489.48;112619.44;112385.52;112385.52;112501.91;112017.92;112017.92;107884.00;13;42217
03/05/2022 09:05:46.945;112489.48;112593.45;112333.54;112593.45;112501.88;112016.79;112016.79;107884.00;12;96332
03/05/2022 09:03:42.358;112489.48;112557.06;112385.52;112385.52;112519.26;112014.43;112014.43;107884.00;11;69672
03/05/2022 09:03:27.966;112593.45;112645.43;112489.48;112489.48;112534.69;112012.62;112012.62;107884.00;10;14550
03/05/2022 09:02:59.840;112697.41;112822.17;112593.45;112593.45;112531.11;112012.17;112012.17;107884.00;9;24461
03/05/2022 09:02:52.395;112697.41;112801.38;112645.43;112801.38;112504.39;112011.25;112011.25;107884.00;8;12754
03/05/2022 09:02:27.498;112593.45;112697.41;112531.07;112697.41;112483.39;112010.75;112010.75;107884.00;7;19628
03/05/2022 09:02:12.012;112489.48;112593.45;112416.71;112593.45;112459.15;112010.09;112010.09;107884.00;6;15195
03/05/2022 09:01:42.407;112385.52;112489.48;112271.16;112489.48;112445.18;112009.63;112009.63;107884.00;5;20401
03/05/2022 09:01:42.145;112385.52;112385.52;112281.55;112281.55;112462.06;112009.20;112009.20;107884.00;4;2402
03/05/2022 09:01:05.934;112489.48;112624.64;112385.52;112385.52;112466.45;112009.16;112009.16;107884.00;3;34409
03/05/2022 09:00:48.892;112489.48;112593.45;112343.93;112593.45;112448.26;112008.24;112008.24;107884.00;2;25332
03/05/2022 09:00:45.986;112385.52;112489.48;112323.14;112489.48;112414.29;112007.60;112007.60;107884.00;1;8006
02/05/2022 17:53:44.988;112281.55;112385.52;112182.79;112385.52;112007.41;112007.41;112007.41;108821.00;143;25303
02/05/2022 17:36:27.477;112177.59;112281.55;112021.64;112281.55;112006.97;112006.97;112006.97;108821.00;142;160324
02/05/2022 17:16:56.613;112177.59;112323.14;112073.63;112073.63;112005.73;112005.73;112005.73;108821.00;141;249381
02/05/2022 17:15:01.112;112177.59;112281.55;112047.63;112281.55;112002.90;112002.90;112002.90;108821.00;140;38786
02/05/2022 17:08:45.944;112177.59;112328.34;112073.63;112073.63;112002.53;112002.53;112002.53;108821.00;139;105922
02/05/2022 16:51:05.507;112177.59;112281.55;112000.85;112281.55;112001.16;112001.16;112001.16;108821.00;138;450447
02/05/2022 16:46:39.371;112073.63;112177.59;111959.26;112177.59;111997.26;111997.26;111997.26;108821.00;137;161144
02/05/2022 16:44:39.104;111969.66;112073.63;111829.31;112073.63;111996.50;111996.50;111996.50;108821.00;136;104190
02/05/2022 16:37:30.425;111969.66;112130.81;111865.70;111865.70;111996.89;111996.89;111996.89;108821.00;135;266762
02/05/2022 16:35:16.736;112073.63;112208.78;111969.66;111969.66;111996.90;111996.90;111996.90;108821.00;134;110687
02/05/2022 16:32:36.701;112073.63;112177.59;111985.26;112177.59;111996.26;111996.26;111996.26;108821.00;133;96840
02/05/2022 16:30:19.986;111969.66;112073.63;111928.08;112073.63;111995.72;111995.72;111995.72;108821.00;132;103579
02/05/2022 16:29:45.672;111865.70;111969.66;111725.34;111969.66;111995.65;111995.65;111995.65;108821.00;131;52410
02/05/2022 16:25:32.819;111865.70;112016.45;111761.73;111761.73;111996.19;111996.19;111996.19;108821.00;130;170238
02/05/2022 16:22:10.601;111865.70;111969.66;111829.31;111969.66;111996.97;111996.97;111996.97;108821.00;129;122233
02/05/2022 16:20:21.774;111761.73;111865.70;111720.15;111865.70;111997.72;111997.72;111997.72;108821.00;128;81683
02/05/2022 16:20:03.779;111657.77;111761.73;111631.78;111761.73;111998.80;111998.80;111998.80;108821.00;127;26796
02/05/2022 16:18:56.273;111553.80;111657.77;111548.61;111657.77;111999.32;111999.32;111999.32;108821.00;126;54530
02/05/2022 16:12:28.495;111449.84;111553.80;111371.87;111553.80;112000.71;112000.71;112000.71;108821.00;125;240660
02/05/2022 16:10:14.895;111345.87;111449.84;111252.31;111449.84;112009.41;112009.41;112009.41;108821.00;124;104966
02/05/2022 16:09:33.234;111241.91;111345.87;111236.71;111345.87;112014.06;112014.06;112014.06;108821.00;123;45343
02/05/2022 16:07:31.602;111137.95;111241.91;111059.97;111241.91;112016.21;112016.21;112016.21;108821.00;122;88695
02/05/2022 16:05:17.085;111033.98;111137.95;110971.60;111137.95;112021.35;112021.35;112021.35;108821.00;121;69161
02/05/2022 15:58:03.825;110930.02;111033.98;110800.06;111033.98;112025.91;112025.91;112025.91;108821.00;120;226350
02/05/2022 15:53:32.475;110930.02;111075.57;110826.05;110826.05;112043.26;112043.26;112043.26;108821.00;119;118370
02/05/2022 15:51:00.152;110930.02;111033.98;110779.27;111033.98;112052.14;112052.14;112052.14;108821.00;118;83794
02/05/2022 15:45:54.977;110930.02;111054.77;110826.05;110826.05;112058.87;112058.87;112058.87;108821.00;117;160492
02/05/2022 15:45:45.249;110930.02;111033.98;110930.02;111033.98;112071.43;112071.43;112071.43;108821.00;116;18948
02/05/2022 15:44:10.513;110826.05;110930.02;110706.49;110930.02;112072.90;112072.90;112072.90;108821.00;115;73011
02/05/2022 15:43:52.270;110826.05;110826.05;110722.09;110722.09;112079.40;112079.40;112079.40;108821.00;114;41888
02/05/2022 15:37:28.557;110930.02;111106.76;110826.05;110826.05;112083.33;112083.33;112083.33;108821.00;113;196055
02/05/2022 15:32:39.396;111033.98;111169.14;110930.02;110930.02;112098.97;112098.97;112098.97;108821.00;112;134027
02/05/2022 15:29:32.462;111033.98;111137.95;110940.41;111137.95;112109.07;112109.07;112109.07;108821.00;111;101943
02/05/2022 15:25:18.585;110930.02;111033.98;110758.48;111033.98;112117.15;112117.15;112117.15;108821.00;110;187544
02/05/2022 15:21:51.812;110930.02;111013.19;110826.05;110826.05;112134.29;112134.29;112134.29;108821.00;109;193462
02/05/2022 15:15:45.958;111033.98;111189.93;110930.02;110930.02;112152.14;112152.14;112152.14;108821.00;108;230816
02/05/2022 15:13:32.700;111137.95;111195.13;111033.98;111033.98;112171.13;112171.13;112171.13;108821.00;107;107804
02/05/2022 15:12:26.980;111241.91;111247.11;111137.95;111137.95;112179.99;112179.99;112179.99;108821.00;106;46765
02/05/2022 15:10:23.453;111345.87;111361.47;111241.91;111241.91;112183.54;112183.54;112183.54;108821.00;105;57021
02/05/2022 15:06:57.723;111449.84;111605.79;111345.87;111345.87;112187.40;112187.40;112187.40;108821.00;104;118367
02/05/2022 15:03:54.914;111449.84;111553.80;111403.06;111553.80;112193.98;112193.98;112193.98;108821.00;103;87946
02/05/2022 14:54:20.391;111345.87;111449.84;111221.12;111449.84;112198.99;112198.99;112198.99;108821.00;102;234852
02/05/2022 14:47:08.624;111345.87;111392.66;111241.91;111241.91;112215.49;112215.49;112215.49;108821.00;101;161980
02/05/2022 14:40:50.750;111449.84;111610.98;111345.87;111345.87;112227.35;112227.35;112227.35;108821.00;100;184812
02/05/2022 14:36:22.718;111449.84;111553.80;111408.25;111553.80;112238.68;112238.68;112238.68;108821.00;99;101697
02/05/2022 14:33:24.298;111345.87;111449.84;111215.92;111449.84;112245.21;112245.21;112245.21;108821.00;98;111930
02/05/2022 14:10:53.091;111345.87;111553.80;111241.91;111241.91;112253.97;112253.97;112253.97;108821.00;97;574534
02/05/2022 14:08:29.778;111345.87;111449.84;111319.88;111449.84;112296.67;112296.67;112296.67;108821.00;96;83704
02/05/2022 13:59:12.494;111241.91;111345.87;111033.98;111345.87;112303.61;112303.61;112303.61;108821.00;95;304199
02/05/2022 13:55:12.398;111241.91;111325.08;111137.95;111137.95;112334.69;112334.69;112334.69;108821.00;94;134268
02/05/2022 13:54:09.511;111345.87;111356.27;111241.91;111241.91;112348.32;112348.32;112348.32;108821.00;93;55281
02/05/2022 13:52:32.127;111449.84;111465.43;111345.87;111345.87;112353.75;112353.75;112353.75;108821.00;92;45495
02/05/2022 13:45:56.321;111553.80;111579.79;111449.84;111449.84;112357.78;112357.78;112357.78;108821.00;91;173487
02/05/2022 13:21:11.116;111657.77;111803.32;111553.80;111553.80;112371.85;112371.85;112371.85;108821.00;90;545235
02/05/2022 13:19:12.689;111657.77;111761.73;111642.17;111761.73;112408.75;112408.75;112408.75;108821.00;89;64520
02/05/2022 13:17:58.526;111553.80;111657.77;111543.41;111657.77;112413.38;112413.38;112413.38;108821.00;88;44748
02/05/2022 12:43:57.455;111449.84;111553.80;111262.70;111553.80;112417.11;112417.11;112417.11;108821.00;87;753255
02/05/2022 12:37:53.213;111345.87;111449.84;111195.13;111449.84;112501.13;112501.13;112501.13;108821.00;86;185706
02/05/2022 12:36:33.616;111241.91;111345.87;111226.32;111345.87;112526.02;112526.02;112526.02;108821.00;85;49124
02/05/2022 12:34:10.073;111137.95;111241.91;111054.77;111241.91;112532.93;112532.93;112532.93;108821.00;84;75973
02/05/2022 12:32:44.175;111033.98;111137.95;110924.82;111137.95;112544.98;112544.98;112544.98;108821.00;83;62911
02/05/2022 12:25:26.067;111033.98;111205.52;110930.02;110930.02;112555.83;112555.83;112555.83;108821.00;82;270662
02/05/2022 12:17:54.962;111137.95;111278.30;111033.98;111033.98;112604.28;112604.28;112604.28;108821.00;81;238822
02/05/2022 12:17:39.942;111241.91;111288.69;111137.95;111137.95;112646.47;112646.47;112646.47;108821.00;80;41725
02/05/2022 12:16:49.156;111345.87;111387.46;111241.91;111241.91;112653.95;112653.95;112653.95;108821.00;79;45329
